CustomerID,Age,Qualification,Occupation,Marital Status,Home Mortgage,Personal Loan,Has Other Bank Account,Last Contact Direction,Last Contact Duration,Last Contact Month,Last Contact Weekday,Number of Current Campaign Calls,Number of Previous Campaign Calls,Previous Campaign Outcome,RBA Cash Rate,Employment Variation Rate,Consumer Confidence Index,Sale Outcome
CU524576,30,Primary Education,Clerical and administrative,Married,Yes,No,No,Inbound,83.0,May,Thursday,1,0.0,Nonexistent,1.266,-1.8,92.893,No Sale
CU784687,59,Primary Education,Labourer,Married,Yes,No,Yes,Inbound,244.0,July,Monday,4,0.0,Nonexistent,4.96,1.4,93.918,No Sale
CU098718,66,Primary Education,Retired,Prefer not to say,Yes,No,No,Inbound,810.0,August,Wednesday,3,2.0,No Sale,0.879,-2.9,92.201,Sale
CU916363,32,Bachelor Degree Level or Higher,Technicians and Trades,Married,No,No,Yes,Inbound,418.0,August,Monday,5,0.0,Nonexistent,4.965,1.4,93.444,Sale
CU624560,33,Bachelor Degree Level or Higher,Manager,Single,Yes,No,No,Inbound,400.0,July,Monday,3,0.0,Nonexistent,4.962,1.4,93.918,No Sale
CU368655,32,High School Certificate,Community and personal service,Single,No,No,No,Inbound,265.0,November,Wednesday,1,0.0,Nonexistent,4.12,-0.1,93.2,No Sale
CU093962,40,High School Certificate,Technicians and Trades,Married,No,No,No,Inbound,304.0,August,Monday,3,0.0,Nonexistent,4.963,1.4,93.444,No Sale
CU164119,40,High School Certificate,Clerical and administrative,Married,Yes,Yes,No,Inbound,615.0,July,Monday,2,0.0,Nonexistent,4.96,1.4,93.918,Sale
CU675909,31,Primary Education,Labourer,Married,Yes,No,No,Outbound,704.0,June,Wednesday,4,0.0,Nonexistent,4.962,1.4,94.465,Sale
CU458802,43,Graduate Diploma and Graduate Certificate,Entrepreneur,Married,No,No,No,Inbound,63.0,November,Tuesday,1,0.0,Nonexistent,4.153,-0.1,93.2,No Sale
CU526467,32,Graduate Diploma and Graduate Certificate,Technicians and Trades,Married,Yes,No,No,Outbound,229.0,June,Tuesday,1,0.0,Nonexistent,4.961,1.4,94.465,No Sale
CU202802,53,Bachelor Degree Level or Higher,Manager,Married,No,No,No,Inbound,756.0,November,Tuesday,1,0.0,Nonexistent,4.153,-0.1,93.2,No Sale
CU999358,36,Primary Education,Labourer,Single,No,No,No,Outbound,43.0,June,Friday,2,0.0,Nonexistent,4.959,1.4,94.465,No Sale
CU313098,49,Primary Education,Labourer,Married,No,No,Yes,Inbound,157.0,November,Tuesday,2,0.0,Nonexistent,4.153,-0.1,93.2,No Sale
CU585752,28,High School Certificate,Clerical and administrative,Single,Yes,No,No,Inbound,203.0,May,Thursday,1,0.0,Nonexistent,1.327,-1.8,92.893,No Sale
CU666608,29,Bachelor Degree Level or Higher,Clerical and administrative,Single,No,No,No,Inbound,122.0,August,Monday,2,0.0,Nonexistent,4.965,1.4,93.444,No Sale
CU037355,38,High School Certificate,Clerical and administrative,Divorced,Yes,No,No,Inbound,128.0,July,Monday,1,0.0,Nonexistent,4.96,1.4,93.918,No Sale
CU206720,28,Bachelor Degree Level or Higher,Clerical and administrative,Single,No,No,No,Outbound,78.0,June,Monday,5,0.0,Nonexistent,4.96,1.4,94.465,No Sale
CU025800,29,High School Certificate,Clerical and administrative,Married,Yes,No,No,Outbound,29.0,May,Tuesday,3,0.0,Nonexistent,4.857,1.1,93.994,No Sale
CU744812,55,Graduate Diploma and Graduate Certificate,Technicians and Trades,Married,No,No,Yes,Inbound,240.0,July,Monday,2,0.0,Nonexistent,4.96,1.4,93.918,No Sale
CU084538,42,Primary Education,Labourer,Married,Yes,No,No,Inbound,261.0,August,Friday,1,1.0,Sale,0.898,-1.7,94.027,Sale
CU902173,30,High School Certificate,Clerical and administrative,Single,No,No,No,Inbound,72.0,August,Friday,1,0.0,Nonexistent,4.964,1.4,93.444,No Sale
CU749846,44,Graduate Diploma and Graduate Certificate,Manager,Married,No,No,No,Inbound,65.0,April,Friday,1,1.0,No Sale,1.405,-1.8,93.075,No Sale
CU614587,28,High School Certificate,Community and personal service,Married,Yes,Yes,No,Outbound,211.0,May,Wednesday,3,0.0,Nonexistent,4.859,1.1,93.994,No Sale
CU631664,34,High School Certificate,Clerical and administrative,Married,Yes,No,No,Inbound,161.0,June,Wednesday,1,1.0,Sale,0.704,-1.7,94.055,No Sale
CU365469,45,Bachelor Degree Level or Higher,Clerical and administrative,Married,No,No,No,Inbound,323.0,August,Thursday,1,0.0,Nonexistent,0.904,-1.7,94.027,Sale
CU020954,49,Primary Education,Labourer,Married,No,Yes,Yes,Inbound,276.0,August,Tuesday,5,0.0,Nonexistent,4.965,1.4,93.444,No Sale
CU437183,54,Bachelor Degree Level or Higher,Clerical and administrative,Married,Yes,No,Yes,Inbound,20.0,July,Thursday,27,0.0,Nonexistent,4.968,1.4,93.918,No Sale
CU932223,37,Bachelor Degree Level or Higher,Clerical and administrative,Single,No,No,No,Inbound,104.0,May,Friday,2,1.0,No Sale,1.313,-1.8,92.893,No Sale
CU071359,59,Prefer not to say,Retired,Married,No,No,Yes,Inbound,133.0,July,Wednesday,3,0.0,Nonexistent,4.963,1.4,93.918,No Sale
CU060111,31,Bachelor Degree Level or Higher,Community and personal service,Single,Yes,No,Yes,Inbound,55.0,August,Wednesday,3,0.0,Nonexistent,4.965,1.4,93.444,No Sale
CU200893,32,Bachelor Degree Level or Higher,Technicians and Trades,Married,No,No,No,Inbound,223.0,November,Wednesday,1,0.0,Nonexistent,4.12,-0.1,93.2,No Sale
CU974089,38,Graduate Diploma and Graduate Certificate,Technicians and Trades,Single,Yes,No,No,Inbound,87.0,August,Friday,1,0.0,Nonexistent,4.966,1.4,93.444,No Sale
CU483727,32,Graduate Diploma and Graduate Certificate,Unemployed,Married,Yes,No,No,Outbound,486.0,November,Tuesday,1,0.0,Nonexistent,4.343,-0.1,93.2,Sale
CU924232,34,Bachelor Degree Level or Higher,Self-employed,Married,No,No,No,Inbound,126.0,November,Wednesday,2,0.0,Nonexistent,4.12,-0.1,93.2,No Sale
CU864917,52,Primary Education,Manager,Married,No,No,Yes,Outbound,88.0,May,Monday,35,0.0,Nonexistent,4.858,1.1,93.994,No Sale
CU438607,31,High School Certificate,Clerical and administrative,Married,Yes,No,No,Inbound,476.0,May,Wednesday,1,0.0,Nonexistent,1.281,-1.8,92.893,Sale
CU988628,40,Bachelor Degree Level or Higher,Technicians and Trades,Single,No,No,No,Inbound,984.0,November,Monday,5,0.0,Nonexistent,0.714,-3.4,92.649,Sale
CU920773,31,Graduate Diploma and Graduate Certificate,Clerical and administrative,Married,No,No,No,Inbound,318.0,August,Monday,2,0.0,Nonexistent,0.896,-1.7,94.027,Sale
CU391812,52,Graduate Diploma and Graduate Certificate,Technicians and Trades,Married,No,No,Yes,Inbound,219.0,August,Wednesday,1,0.0,Nonexistent,4.967,1.4,93.444,No Sale
CU157158,26,High School Certificate,Student,Single,No,No,No,Outbound,95.0,May,Wednesday,3,0.0,Nonexistent,1.281,-1.8,92.893,No Sale
CU390518,31,Bachelor Degree Level or Higher,Student,Single,No,No,Yes,Outbound,332.0,May,Monday,2,0.0,Nonexistent,4.857,1.1,93.994,No Sale
CU905824,31,Bachelor Degree Level or Higher,Technicians and Trades,Divorced,No,No,No,Inbound,175.0,May,Wednesday,3,3.0,Sale,0.697,-1.8,93.876,Sale
CU632428,33,High School Certificate,Clerical and administrative,Married,No,No,No,Inbound,156.0,July,Wednesday,1,0.0,Nonexistent,4.962,1.4,93.918,No Sale
CU031356,31,High School Certificate,Self-employed,Single,No,Yes,No,Inbound,85.0,July,Tuesday,2,0.0,Nonexistent,4.961,1.4,93.918,No Sale
CU217069,36,High School Certificate,Community and personal service,Married,Yes,Yes,No,Inbound,569.0,September,Wednesday,3,0.0,Nonexistent,0.781,-3.4,92.379,Sale
CU087444,42,High School Certificate,Labourer,Divorced,No,No,No,Outbound,256.0,June,Tuesday,1,0.0,Nonexistent,4.961,1.4,94.465,No Sale
CU374456,50,Prefer not to say,Prefer not to say,Married,Yes,No,Yes,Outbound,237.0,July,Tuesday,1,0.0,Nonexistent,4.961,1.4,93.918,No Sale
CU596921,38,Primary Education,Labourer,Married,No,No,Yes,Inbound,228.0,May,Thursday,1,0.0,Nonexistent,1.327,-1.8,92.893,No Sale
CU082724,33,Primary Education,Labourer,Married,No,No,Yes,Inbound,11.0,April,Monday,3,0.0,Nonexistent,1.405,-1.8,93.075,No Sale
CU271705,33,High School Certificate,Community and personal service,Married,No,No,Yes,Outbound,78.0,June,Friday,3,0.0,Nonexistent,4.967,1.4,94.465,No Sale
CU927135,34,High School Certificate,Community and personal service,Married,No,No,No,Outbound,514.0,May,Tuesday,1,0.0,Nonexistent,4.857,1.1,93.994,No Sale
CU843061,40,Graduate Diploma and Graduate Certificate,Unemployed,Married,No,No,No,Outbound,129.0,November,Tuesday,2,0.0,Nonexistent,4.153,-0.1,93.2,No Sale
CU849951,58,Bachelor Degree Level or Higher,Self-employed,Married,No,No,No,Outbound,136.0,May,Thursday,1,0.0,Nonexistent,4.86,1.1,93.994,No Sale
CU756172,56,Bachelor Degree Level or Higher,Manager,Married,Yes,Yes,No,Outbound,136.0,May,Wednesday,1,0.0,Nonexistent,4.858,1.1,93.994,No Sale
CU016775,44,Primary Education,Clerical and administrative,Married,Unknown,Unknown,No,Inbound,608.0,May,Monday,1,1.0,No Sale,1.244,-1.8,92.893,Sale
CU676572,34,High School Certificate,Community and personal service,Married,No,No,No,Outbound,962.0,May,Monday,1,0.0,Nonexistent,4.857,1.1,93.994,No Sale
CU886661,30,Bachelor Degree Level or Higher,Clerical and administrative,Single,No,No,No,Outbound,819.0,May,Wednesday,1,0.0,Nonexistent,4.858,1.1,93.994,Sale
CU467802,32,Primary Education,Labourer,Married,Yes,No,Yes,Inbound,154.0,November,Wednesday,2,0.0,Nonexistent,4.12,-0.1,93.2,No Sale
CU806011,30,Graduate Diploma and Graduate Certificate,Technicians and Trades,Married,Yes,No,No,Inbound,,May,Thursday,1,0.0,Nonexistent,1.266,-1.8,92.893,No Sale
CU311599,57,High School Certificate,Labourer,Married,Yes,No,No,Inbound,355.0,April,Tuesday,3,0.0,Nonexistent,1.453,-1.8,93.075,No Sale
CU651359,37,Bachelor Degree Level or Higher,Self-employed,Single,Yes,No,No,Outbound,44.0,April,Thursday,1,0.0,Nonexistent,1.365,-1.8,93.075,No Sale
CU951958,46,Primary Education,Labourer,Single,No,No,Yes,Inbound,210.0,July,Thursday,1,0.0,Nonexistent,4.963,1.4,93.918,No Sale
CU515683,24,High School Certificate,Community and personal service,Single,No,No,No,Inbound,450.0,April,Tuesday,1,0.0,Nonexistent,1.423,-1.8,93.075,Sale
CU263648,37,Primary Education,Labourer,Married,No,No,No,Outbound,168.0,May,Monday,1,0.0,Nonexistent,4.858,1.1,93.994,No Sale
CU880605,33,Bachelor Degree Level or Higher,Manager,Married,Yes,No,Yes,Outbound,346.0,May,Tuesday,3,0.0,Nonexistent,4.857,1.1,93.994,No Sale
CU847611,26,Primary Education,Labourer,Single,Yes,Yes,No,Inbound,215.0,July,Wednesday,3,0.0,Nonexistent,4.962,1.4,93.918,No Sale
CU889637,34,Primary Education,Labourer,Married,Yes,Yes,Yes,Outbound,219.0,May,Friday,4,1.0,No Sale,1.313,-1.8,92.893,No Sale
CU218557,25,Bachelor Degree Level or Higher,Clerical and administrative,Single,Yes,No,No,Inbound,427.0,May,Tuesday,1,0.0,Nonexistent,1.266,-1.8,92.893,Sale
CU819550,47,Primary Education,Manager,Married,No,Yes,No,Outbound,216.0,June,Thursday,1,0.0,Nonexistent,4.961,1.4,94.465,No Sale
CU162096,35,Primary Education,Labourer,Divorced,No,Yes,No,Outbound,131.0,May,Tuesday,1,0.0,Nonexistent,4.856,1.1,93.994,No Sale
CU834015,31,High School Certificate,Unemployed,Married,No,Yes,No,Inbound,94.0,November,Friday,2,0.0,Nonexistent,4.021,-0.1,93.2,No Sale
CU347787,33,High School Certificate,Technicians and Trades,Married,No,Yes,No,Inbound,401.0,August,Thursday,2,0.0,Nonexistent,4.968,1.4,93.444,Sale
CU124290,32,Primary Education,Labourer,Married,Unknown,Unknown,No,Inbound,1020.0,May,Thursday,1,0.0,Nonexistent,1.266,-1.8,92.893,Sale
CU676654,39,Graduate Diploma and Graduate Certificate,Clerical and administrative,Divorced,No,No,No,Inbound,593.0,March,Thursday,4,1.0,No Sale,0.643,-1.8,93.369,Sale
CU883071,35,Graduate Diploma and Graduate Certificate,Technicians and Trades,Single,Yes,No,No,Inbound,238.0,August,Thursday,2,0.0,Nonexistent,4.964,1.4,93.444,No Sale
CU639578,41,Primary Education,Self-employed,Married,Yes,No,No,Inbound,1135.0,May,Thursday,3,1.0,No Sale,1.327,-1.8,92.893,Sale
CU546956,37,High School Certificate,Clerical and administrative,Married,Yes,Yes,No,Outbound,697.0,May,Tuesday,2,0.0,Nonexistent,4.856,1.1,93.994,No Sale
CU974601,30,Bachelor Degree Level or Higher,Self-employed,Single,No,No,No,Inbound,245.0,April,Thursday,3,0.0,Nonexistent,1.435,-1.8,93.075,Sale
CU498925,50,Primary Education,Clerical and administrative,Married,Yes,No,Yes,Inbound,122.0,August,Thursday,3,0.0,Nonexistent,4.963,1.4,93.444,No Sale
CU754150,49,Bachelor Degree Level or Higher,Technicians and Trades,Single,No,No,Yes,Outbound,97.0,July,Monday,1,0.0,Nonexistent,4.962,1.4,93.918,No Sale
CU698922,21,Bachelor Degree Level or Higher,Student,Single,Yes,No,No,Inbound,379.0,December,Friday,3,1.0,Sale,0.71,-3.0,92.713,Sale
CU225691,36,Primary Education,Labourer,Married,Yes,No,Yes,Inbound,209.0,July,Thursday,1,0.0,Nonexistent,4.963,1.4,93.918,No Sale
CU141410,75,Primary Education,Retired,Divorced,No,No,No,Inbound,233.0,March,Monday,1,0.0,Nonexistent,1.56,-1.8,92.843,No Sale
CU546273,24,Prefer not to say,Student,Single,Yes,Yes,No,Inbound,124.0,June,Tuesday,1,1.0,No Sale,1.206,-2.9,92.963,No Sale
CU512689,44,Bachelor Degree Level or Higher,Labourer,Married,Yes,No,No,Inbound,397.0,April,Thursday,2,0.0,Nonexistent,1.483,-1.8,93.075,Sale
CU640830,47,Graduate Diploma and Graduate Certificate,Technicians and Trades,Married,No,No,No,Inbound,149.0,July,Monday,1,0.0,Nonexistent,4.96,1.4,93.918,No Sale
CU459765,50,Bachelor Degree Level or Higher,Entrepreneur,Married,Yes,No,No,Inbound,1165.0,July,Monday,2,0.0,Nonexistent,4.96,1.4,93.918,No Sale
CU986719,35,Bachelor Degree Level or Higher,Clerical and administrative,Single,Yes,Yes,No,Inbound,121.0,August,Monday,1,0.0,Nonexistent,4.965,1.4,93.444,No Sale
CU596923,23,High School Certificate,Clerical and administrative,Single,No,No,No,Inbound,22.0,May,Thursday,6,0.0,Nonexistent,1.266,-1.8,92.893,No Sale
CU092075,29,Graduate Diploma and Graduate Certificate,Student,Single,No,No,No,Outbound,232.0,November,Friday,2,0.0,Nonexistent,4.021,-0.1,93.2,No Sale
CU645069,37,Bachelor Degree Level or Higher,Student,Single,No,No,Yes,Outbound,149.0,May,Thursday,1,1.0,No Sale,1.327,-1.8,92.893,No Sale
CU950560,33,Primary Education,Unemployed,Divorced,Yes,No,No,Outbound,180.0,May,Thursday,2,0.0,Nonexistent,4.86,1.1,93.994,No Sale
CU436677,35,Bachelor Degree Level or Higher,Manager,Married,No,No,No,Outbound,12.0,August,Friday,1,0.0,Nonexistent,0.898,-1.7,94.027,No Sale
CU429269,35,Bachelor Degree Level or Higher,Manager,Single,No,Yes,No,Inbound,75.0,November,Monday,2,0.0,Nonexistent,0.722,-3.4,92.649,No Sale
CU275533,52,Primary Education,Labourer,Single,Yes,No,Yes,Outbound,160.0,May,Friday,3,0.0,Nonexistent,4.855,1.1,93.994,No Sale
CU515220,32,Primary Education,Labourer,Single,No,No,No,Inbound,902.0,May,Wednesday,1,0.0,Nonexistent,1.281,-1.8,92.893,Sale
CU383448,42,Primary Education,Labourer,Married,No,No,No,Outbound,919.0,June,Thursday,1,0.0,Nonexistent,4.958,1.4,94.465,No Sale
CU984826,36,High School Certificate,Labourer,Single,No,No,No,Outbound,396.0,May,Monday,2,0.0,Nonexistent,4.857,1.1,93.994,No Sale
CU619639,57,Graduate Diploma and Graduate Certificate,Manager,Married,Yes,No,Yes,Outbound,144.0,May,Monday,3,0.0,Nonexistent,4.857,1.1,93.994,No Sale
CU338541,45,Primary Education,Labourer,Married,No,No,Yes,Outbound,49.0,July,Tuesday,3,0.0,Nonexistent,4.961,1.4,93.918,No Sale
CU039221,28,Primary Education,Student,Single,Yes,Yes,Yes,Outbound,68.0,May,Tuesday,5,0.0,Nonexistent,4.857,1.1,93.994,No Sale
CU789089,49,Primary Education,Labourer,Married,Yes,No,Yes,Inbound,42.0,July,Wednesday,1,0.0,Nonexistent,4.962,1.4,93.918,No Sale
CU741208,51,Primary Education,Self-employed,Married,Yes,No,No,Outbound,162.0,May,Thursday,2,0.0,Nonexistent,4.86,1.1,93.994,No Sale
CU173752,42,High School Certificate,Labourer,Married,Yes,No,No,Inbound,148.0,July,Tuesday,1,0.0,Nonexistent,1.044,-2.9,92.469,No Sale
CU185736,46,Primary Education,Labourer,Married,No,No,Yes,Outbound,565.0,May,Tuesday,2,0.0,Nonexistent,4.856,1.1,93.994,No Sale
CU610150,37,High School Certificate,Community and personal service,Married,No,No,No,Inbound,516.0,November,Wednesday,2,1.0,No Sale,0.715,-3.4,92.649,No Sale
CU152085,39,High School Certificate,Manager,Married,Yes,Yes,No,Outbound,52.0,May,Tuesday,10,0.0,Nonexistent,4.856,1.1,93.994,No Sale
CU291223,31,High School Certificate,Community and personal service,Single,Yes,No,No,Outbound,17.0,May,Wednesday,2,0.0,Nonexistent,4.856,1.1,93.994,No Sale
CU775231,26,Bachelor Degree Level or Higher,Clerical and administrative,Married,Yes,No,No,Outbound,649.0,July,Wednesday,2,0.0,Nonexistent,4.957,1.4,93.918,No Sale
CU323894,43,Primary Education,Labourer,Married,No,No,Yes,Outbound,745.0,May,Friday,12,0.0,Nonexistent,4.864,1.1,93.994,Sale
CU866403,36,High School Certificate,Clerical and administrative,Married,Yes,No,No,Inbound,88.0,November,Monday,2,0.0,Nonexistent,4.191,-0.1,93.2,No Sale
CU734665,28,Graduate Diploma and Graduate Certificate,Technicians and Trades,Single,No,No,No,Inbound,687.0,May,Wednesday,2,1.0,No Sale,1.334,-1.8,92.893,Sale
CU638125,24,Primary Education,Labourer,Married,No,Yes,No,Outbound,167.0,June,Thursday,1,0.0,Nonexistent,4.958,1.4,94.465,No Sale
CU780829,46,Graduate Diploma and Graduate Certificate,Clerical and administrative,Married,No,No,No,Outbound,69.0,May,Wednesday,1,0.0,Nonexistent,4.856,1.1,93.994,No Sale
CU168245,41,Primary Education,Labourer,Divorced,No,No,No,Inbound,159.0,July,Friday,1,0.0,Nonexistent,4.963,1.4,93.918,No Sale
CU556339,32,Bachelor Degree Level or Higher,Clerical and administrative,Married,Unknown,Unknown,Yes,Outbound,261.0,May,Monday,56,0.0,Nonexistent,4.858,1.1,93.994,No Sale
CU376842,40,Graduate Diploma and Graduate Certificate,Technicians and Trades,Married,Yes,No,No,Inbound,114.0,August,Tuesday,1,0.0,Nonexistent,4.968,1.4,93.444,No Sale
CU561737,77,Primary Education,Retired,Divorced,No,No,No,Inbound,155.0,April,Thursday,1,1.0,No Sale,1.365,-1.8,93.075,No Sale
CU060654,53,Primary Education,Labourer,Married,No,No,No,Outbound,376.0,May,Thursday,2,1.0,No Sale,1.327,-1.8,92.893,No Sale
CU770128,48,High School Certificate,Clerical and administrative,Married,Yes,No,No,Inbound,903.0,July,Thursday,1,0.0,Nonexistent,4.962,1.4,93.918,Sale
CU002107,40,Primary Education,Housekeeper,Divorced,Yes,No,Yes,Outbound,477.0,May,Wednesday,5,0.0,Nonexistent,4.859,1.1,93.994,No Sale
CU801026,28,High School Certificate,Community and personal service,Single,No,No,No,Outbound,124.0,June,Wednesday,1,0.0,Nonexistent,4.962,1.4,94.465,No Sale
CU921264,35,Bachelor Degree Level or Higher,Clerical and administrative,Married,No,No,Yes,Outbound,29.0,August,Monday,1,0.0,Nonexistent,4.963,1.4,93.444,No Sale
CU880411,41,Graduate Diploma and Graduate Certificate,Clerical and administrative,Single,Yes,Yes,No,,41.0,April,Friday,1,0.0,Nonexistent,1.405,-1.8,93.075,No Sale
CU143183,42,Prefer not to say,Labourer,Married,Yes,No,No,Outbound,175.0,May,Monday,1,0.0,Nonexistent,4.857,1.1,93.994,No Sale
CU256588,33,Primary Education,Labourer,Single,No,No,No,Inbound,242.0,April,Monday,3,0.0,Nonexistent,1.405,-1.8,93.075,No Sale
CU628923,26,High School Certificate,Community and personal service,Single,Yes,No,No,Inbound,509.0,July,Monday,1,0.0,Nonexistent,4.96,1.4,93.918,No Sale
CU302644,80,Primary Education,Retired,Married,No,No,No,Inbound,213.0,March,Friday,3,4.0,Sale,0.649,-1.8,93.369,Sale
CU059840,53,Bachelor Degree Level or Higher,Clerical and administrative,Divorced,Yes,No,No,Inbound,551.0,November,Friday,1,0.0,Nonexistent,4.021,-0.1,93.2,No Sale
CU323669,49,Primary Education,Labourer,Married,No,No,Yes,Outbound,27.0,May,Tuesday,1,0.0,Nonexistent,4.857,1.1,93.994,No Sale
CU240291,39,Primary Education,Labourer,Divorced,Yes,No,Yes,Inbound,333.0,May,Wednesday,1,0.0,Nonexistent,1.281,-1.8,92.893,Sale
CU762882,51,Primary Education,Labourer,Married,No,No,No,Outbound,191.0,May,Thursday,5,0.0,Nonexistent,4.86,1.1,93.994,No Sale
CU930844,60,Primary Education,Retired,Divorced,No,No,No,Inbound,111.0,June,Monday,5,0.0,,1.215,-2.9,92.963,No Sale
CU896984,32,Bachelor Degree Level or Higher,Clerical and administrative,Single,No,No,No,Outbound,112.0,May,Monday,1,0.0,Nonexistent,4.857,1.1,93.994,No Sale
CU481201,39,Graduate Diploma and Graduate Certificate,Self-employed,Married,Yes,No,No,Outbound,339.0,July,Wednesday,8,0.0,Nonexistent,4.963,1.4,93.918,No Sale
CU470842,25,High School Certificate,Clerical and administrative,Single,No,No,No,Inbound,682.0,May,Friday,3,1.0,No Sale,1.313,-1.8,92.893,Sale
CU789288,36,Graduate Diploma and Graduate Certificate,Technicians and Trades,Single,No,No,Yes,Inbound,654.0,May,Wednesday,1,0.0,Nonexistent,1.334,-1.8,92.893,No Sale
CU715047,39,High School Certificate,Housekeeper,Divorced,No,No,No,Inbound,214.0,November,Wednesday,3,0.0,Nonexistent,4.12,-0.1,93.2,No Sale
CU113518,31,Primary Education,Technicians and Trades,Single,Yes,Yes,Yes,Inbound,131.0,November,Wednesday,1,1.0,No Sale,4.12,-0.1,93.2,No Sale
CU977657,30,Graduate Diploma and Graduate Certificate,Student,Single,Yes,No,No,Outbound,379.0,September,Monday,3,0.0,Nonexistent,0.879,-1.1,94.199,No Sale
CU570173,33,Bachelor Degree Level or Higher,Technicians and Trades,Married,Yes,No,No,Inbound,664.0,August,Tuesday,3,0.0,Nonexistent,4.966,1.4,93.444,Sale
CU377262,76,Primary Education,Housekeeper,Married,No,No,No,Inbound,296.0,June,Tuesday,5,0.0,Nonexistent,0.702,-1.7,94.055,Sale
CU029461,53,Prefer not to say,Housekeeper,Married,Yes,No,No,Inbound,104.0,November,Thursday,5,0.0,Nonexistent,4.076,-0.1,93.2,No Sale
